Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD
Date,,,,,,,,,,,,,,,,,,
2020-02-20,6256.79296875,4145.732421875,9608.4755859375,6595.0,4560.0,9608.4755859375,6695.0,4580.0,9643.216796875,6565.0,4510.0,9507.900390625,6690.0,4520.0,9629.3251953125,136724500.0,98180400.0,44925260237
2020-02-21,6275.76708984375,4100.27490234375,9686.44140625,6615.0,4510.0,9686.44140625,6660.0,4560.0,9723.0146484375,6595.0,4510.0,9589.7431640625,6600.0,4560.0,9611.7822265625,98261000.0,106960700.0,40930547513
2020-02-22,,,9663.181640625,,,9663.181640625,,,9698.2314453125,,,9600.728515625,,,9687.70703125,,,35838025154
2020-02-23,,,9924.515625,,,9924.515625,,,9937.404296875,,,9657.791015625,,,9663.318359375,,,41185185761
2020-02-24,6190.38232421875,4082.091796875,9650.1748046875,6525.0,4490.0,9650.1748046875,6600.0,4540.0,9951.74609375,6510.0,4470.0,9537.04296875,6565.0,4540.0,9921.5830078125,84910000.0,102908000.0,45080496648
2020-02-25,6195.126953125,4091.18359375,9341.705078125,6530.0,4500.0,9341.705078125,6560.0,4550.0,9652.7373046875,6510.0,4460.0,9305.021484375,6550.0,4460.0,9651.3125,86446500.0,113929600.0,42515259129
2020-02-26,6090.76708984375,4073.00048828125,8820.5224609375,6420.0,4480.0,8820.5224609375,6535.0,4510.0,9354.7783203125,6420.0,4470.0,8704.4267578125,6500.0,4500.0,9338.2900390625,92824500.0,149197600.0,50420050762
2020-02-27,5967.43408203125,3887.482421875,8784.494140625,6290.0,4130.0,8784.494140625,6475.0,4380.0,8932.892578125,6200.0,4120.0,8577.19921875,6470.0,4380.0,8825.09375,129254500.0,207157400.0,45470195695
2020-02-28,5967.43408203125,3943.958984375,8672.455078125,6290.0,4190.0,8672.455078125,6290.0,4190.0,8890.4560546875,6035.0,3910.0,8492.9326171875,6200.0,3990.0,8788.728515625,169946500.0,191962700.0,44605450443
2020-02-29,,,8599.5087890625,,,8599.5087890625,,,8775.6318359375,,,8599.5087890625,,,8671.212890625,,,35792392544
2020-03-01,,,8562.4541015625,,,8562.4541015625,,,8726.796875,,,8471.212890625,,,8599.7587890625,,,35349164300
2020-03-02,5768.20361328125,3746.290771484375,8869.669921875,6080.0,3980.0,8869.669921875,6290.0,4200.0,8921.30859375,6035.0,3980.0,8532.630859375,6290.0,4190.0,8563.2646484375,144871500.0,187659200.0,42857674409
2020-03-03,5995.89501953125,3859.243896484375,8787.7861328125,6320.0,4100.0,8787.7861328125,6350.0,4180.0,8901.5986328125,6200.0,4000.0,8704.990234375,6200.0,4050.0,8865.3876953125,114663500.0,198413400.0,42386715821
2020-03-04,6109.74169921875,3972.197509765625,8755.24609375,6440.0,4220.0,8755.24609375,6500.0,4240.0,8843.3662109375,6260.0,4130.0,8712.431640625,6315.0,4140.0,8788.5419921875,83025000.0,116305200.0,34746706368
2020-03-05,6104.99853515625,3906.30810546875,9078.7626953125,6435.0,4150.0,9078.7626953125,6540.0,4300.0,9142.0546875,6340.0,4130.0,8757.25390625,6540.0,4290.0,8760.28515625,77583000.0,133588200.0,39698054597
2020-03-06,5882.04931640625,3774.52880859375,9122.5458984375,6200.0,4010.0,9122.5458984375,6350.0,4050.0,9167.6953125,6200.0,4000.0,9032.0791015625,6350.0,4040.0,9078.30859375,77835500.0,159391900.0,40826885651
2020-03-07,,,8909.9541015625,,,8909.9541015625,,,9163.220703125,,,8890.744140625,,,9121.6005859375,,,36216930370
2020-03-08,,,8108.1162109375,,,8108.1162109375,,,8914.34375,,,8105.2529296875,,,8908.2060546875,,,39973102121
2020-03-09,5488.33154296875,3529.79638671875,7923.64453125,5785.0,3750.0,7923.64453125,6040.0,3950.0,8177.79345703125,5785.0,3750.0,7690.09814453125,6000.0,3900.0,8111.146484375,140889500.0,149028700.0,46936995808
2020-03-10,5621.15185546875,3680.401123046875,7909.7294921875,5925.0,3910.0,7909.7294921875,6010.0,4030.0,8136.9453125,5840.0,3780.0,7814.76318359375,5840.0,3780.0,7922.14697265625,133667000.0,165975500.0,42213940994
2020-03-11,5549.998046875,3680.401123046875,7911.43017578125,5850.0,3910.0,7911.43017578125,5980.0,4030.0,7950.814453125,5790.0,3880.0,7642.8125,5950.0,3950.0,7910.08984375,93204500.0,177519900.0,38682762605
2020-03-12,5274.8701171875,3398.017333984375,4970.7880859375,5560.0,3610.0,4970.7880859375,5640.0,3840.0,7929.1162109375,5460.0,3600.0,4860.35400390625,5600.0,3820.0,7913.6162109375,129845500.0,151940600.0,53980357243
2020-03-13,5274.8701171875,3501.55810546875,5563.70703125,5560.0,3720.0,5563.70703125,5560.0,3770.0,5838.11474609375,5560.0,3360.0,4106.98095703125,5560.0,3610.0,5017.8310546875,0.0,268837000.0,74156772075
2020-03-14,,,5200.3662109375,,,5200.3662109375,,,5625.2265625,,,5125.0693359375,,,5573.07763671875,,,36154506008
2020-03-15,,,5392.31494140625,,,5392.31494140625,,,5836.64501953125,,,5169.283203125,,,5201.06689453125,,,33997889639
2020-03-16,5274.8701171875,3294.4765625,5014.47998046875,5560.0,3500.0,5014.47998046875,5560.0,3750.0,5385.2294921875,5560.0,3460.0,4575.35791015625,5560.0,3750.0,5385.2294921875,0.0,178420500.0,45368026430
2020-03-17,4857.4345703125,3068.56982421875,5225.62939453125,5120.0,3260.0,5225.62939453125,5505.0,3570.0,5371.3486328125,5120.0,3260.0,4981.9091796875,5495.0,3500.0,5002.578125,212200000.0,208568600.0,38622642935
2020-03-18,4743.58837890625,2955.6162109375,5238.4384765625,5000.0,3140.0,5238.4384765625,5380.0,3440.0,5331.833984375,4765.0,3090.0,5069.3359375,5120.0,3270.0,5227.11376953125,180053500.0,248104200.0,37878801016
2020-03-19,4411.53662109375,2757.947509765625,6191.19287109375,4650.0,2930.0,6191.19287109375,4995.0,3140.0,6329.73583984375,4650.0,2930.0,5236.96875,4995.0,3130.0,5245.41650390625,264419000.0,137946900.0,51000731797
2020-03-20,4492.17822265625,2644.994140625,6198.7783203125,4735.0,2810.0,6198.7783203125,5385.0,2970.0,6844.26171875,4325.0,2730.0,5865.78173828125,4600.0,2930.0,6191.65380859375,335132000.0,598363000.0,54442976103
2020-03-21,,,6185.06640625,,,6185.06640625,,,6378.13525390625,,,5932.8232421875,,,6206.521484375,,,42494390880
2020-03-22,,,5830.2548828125,,,5830.2548828125,,,6359.697265625,,,5823.7138671875,,,6185.55810546875,,,40099664740
2020-03-23,4202.81884765625,2466.151123046875,6416.31494140625,4430.0,2620.0,6416.31494140625,5000.0,2700.0,6443.9345703125,4405.0,2620.0,5785.00439453125,4760.0,2650.0,5831.37451171875,217843500.0,164404600.0,46491916000
2020-03-24,4269.2294921875,2296.720703125,6734.8037109375,4500.0,2440.0,6734.8037109375,4995.0,2750.0,6789.02294921875,4450.0,2440.0,6411.06640625,4450.0,2580.0,6436.642578125,253971000.0,495129300.0,48221910672
2020-03-25,,,6681.06298828125,,,6681.06298828125,,,6892.51123046875,,,6536.92626953125,,,6738.716796875,,,44590107888
2020-03-26,5009.22900390625,2767.3603515625,6716.4404296875,5280.0,2940.0,6716.4404296875,5395.0,3000.0,6735.4638671875,4650.0,2500.0,6590.962890625,4650.0,2500.0,6675.1708984375,331633000.0,634588200.0,35319797642
2020-03-27,5227.43408203125,3040.331298828125,6469.79833984375,5510.0,3230.0,6469.79833984375,5895.0,3670.0,6793.83642578125,5355.0,3000.0,6466.70166015625,5360.0,3000.0,6719.38916015625,269683000.0,480930500.0,34585598367
2020-03-28,,,6242.19384765625,,,6242.19384765625,,,6467.5009765625,,,6117.837890625,,,6467.25390625,,,34885225901
2020-03-29,,,5922.04296875,,,5922.04296875,,,6250.46728515625,,,5920.0859375,,,6245.62451171875,,,28373690931
2020-03-30,5213.20361328125,2833.249755859375,6429.841796875,5495.0,3010.0,6429.841796875,5555.0,3150.0,6517.19580078125,5155.0,3010.0,5903.234375,5480.0,3150.0,5925.53857421875,159964500.0,217509200.0,37101651525
2020-03-31,5241.66552734375,2842.66259765625,6438.64453125,5525.0,3020.0,6438.64453125,5710.0,3200.0,6504.51513671875,5485.0,2970.0,6374.162109375,5660.0,3100.0,6430.6064453125,182638500.0,314996600.0,32786468812
2020-04-01,5198.97265625,2757.947509765625,6606.7763671875,5480.0,2930.0,6606.7763671875,5750.0,3080.0,6612.57373046875,5425.0,2900.0,6202.37353515625,5560.0,3010.0,6437.3193359375,152831500.0,271743600.0,40346426266
2020-04-02,5132.5625,2701.470703125,6793.62451171875,5410.0,2870.0,6793.62451171875,5470.0,2900.0,7088.24755859375,5360.0,2800.0,6595.91845703125,5470.0,2850.0,6606.7763671875,136623500.0,299882400.0,47660646124
2020-04-03,5213.20361328125,2720.29638671875,6733.38720703125,5495.0,2890.0,6733.38720703125,5530.0,2950.0,7003.220703125,5365.0,2830.0,6673.3359375,5460.0,2930.0,6797.396484375,110506000.0,293146900.0,38976504903
2020-04-04,,,6867.52734375,,,6867.52734375,,,6878.95361328125,,,6696.48486328125,,,6738.3828125,,,33185988584
2020-04-05,,,6791.12939453125,,,6791.12939453125,,,6883.4140625,,,6715.92919921875,,,6862.53759765625,,,29510409856
2020-04-06,5440.89599609375,2842.66259765625,7271.78125,5735.0,3020.0,7271.78125,5740.0,3030.0,7271.78125,5495.0,2910.0,6782.8896484375,5520.0,2950.0,6788.0498046875,78184000.0,285099900.0,46896904615
2020-04-07,5364.998046875,2852.07568359375,7176.41455078125,5655.0,3030.0,7176.41455078125,6100.0,3240.0,7427.939453125,5580.0,2950.0,7136.71435546875,5735.0,3100.0,7273.64404296875,149153500.0,405389200.0,44243482668
2020-04-08,5346.0234375,2654.406982421875,7334.0986328125,5635.0,2820.0,7334.0986328125,5660.0,3040.0,7356.2236328125,5480.0,2820.0,7153.3056640625,5655.0,3000.0,7179.283203125,106111500.0,292946600.0,37563249549
2020-04-09,5308.07568359375,2626.16845703125,7302.08935546875,5595.0,2790.0,7302.08935546875,5695.0,2910.0,7341.4482421875,5500.0,2750.0,7179.09423828125,5600.0,2860.0,7337.96630859375,89997000.0,265787000.0,34815139178
2020-04-10,,,6865.4931640625,,,6865.4931640625,,,7303.8154296875,,,6802.47509765625,,,7303.8154296875,,,43622840992
2020-04-11,,,6859.0830078125,,,6859.0830078125,,,6926.06982421875,,,6789.9208984375,,,6867.4404296875,,,31222085946
2020-04-12,,,6971.091796875,,,6971.091796875,,,7119.947265625,,,6811.078125,,,6858.06787109375,,,35759567632
2020-04-13,5217.94677734375,2607.343017578125,6845.03759765625,5500.0,2770.0,6845.03759765625,5615.0,2840.0,6965.61669921875,5480.0,2700.0,6668.259765625,5540.0,2790.0,6965.61669921875,58043000.0,123731400.0,38619308647
2020-04-14,5232.177734375,2729.709228515625,6842.427734375,5515.0,2900.0,6842.427734375,5590.0,2900.0,6958.55712890625,5445.0,2770.0,6793.8212890625,5505.0,2790.0,6843.28173828125,95796000.0,219734000.0,34110434052
2020-04-15,5203.71630859375,2597.93017578125,6642.10986328125,5485.0,2760.0,6642.10986328125,5630.0,2990.0,6928.66455078125,5445.0,2730.0,6633.40283203125,5515.0,2900.0,6845.5615234375,95342000.0,319095100.0,32288311031
2020-04-16,4971.2802734375,2456.73828125,7116.80419921875,5240.0,2610.0,7116.80419921875,5520.0,2770.0,7134.45068359375,5185.0,2580.0,6555.50439453125,5485.0,2770.0,6640.4541015625,176990500.0,367748800.0,46783242377
2020-04-17,5146.79345703125,2663.81982421875,7096.1845703125,5425.0,2830.0,7096.1845703125,5445.0,2840.0,7167.18310546875,5280.0,2660.0,7050.33203125,5300.0,2670.0,7116.552734375,160935500.0,402325500.0,32513423567
2020-04-18,,,7257.6650390625,,,7257.6650390625,,,7269.95654296875,,,7089.2470703125,,,7092.29150390625,,,32447188386
2020-04-19,,,7189.4248046875,,,7189.4248046875,,,7280.52197265625,,,7167.0546875,,,7260.92236328125,,,31311210215
2020-04-20,5080.3828125,2616.755615234375,6881.95849609375,5355.0,2780.0,6881.95849609375,5500.0,2900.0,7240.29052734375,5330.0,2760.0,6835.5029296875,5430.0,2880.0,7186.87353515625,90744000.0,222008500.0,37747113936
2020-04-21,4980.0107421875,2560.27880859375,6880.3232421875,5160.0,2720.0,6880.3232421875,5355.0,2790.0,6934.5517578125,5160.0,2690.0,6834.4423828125,5355.0,2750.0,6879.7841796875,73431000.0,132873300.0,32589741511
2020-04-22,4965.5341796875,2626.16845703125,7117.20751953125,5145.0,2790.0,7117.20751953125,5235.0,2830.0,7145.86572265625,5045.0,2650.0,6867.78173828125,5160.0,2700.0,6879.4404296875,107263500.0,179543300.0,33249153866
2020-04-23,4941.40576171875,2635.581298828125,7429.724609375,5120.0,2800.0,7429.724609375,5245.0,2880.0,7491.78515625,5120.0,2790.0,7081.5947265625,5180.0,2830.0,7121.30615234375,105419500.0,216170700.0,43500782316
2020-04-24,4748.38232421875,2475.563720703125,7550.90087890625,4920.0,2630.0,7550.90087890625,5140.0,2800.0,7574.19580078125,4920.0,2630.0,7434.181640625,5120.0,2800.0,7434.181640625,131149500.0,293711300.0,34636526286
2020-04-25,,,7569.93603515625,,,7569.93603515625,,,7641.36376953125,,,7521.67236328125,,,7550.48291015625,,,32941541447
2020-04-26,,,7679.8671875,,,7679.8671875,,,7700.59423828125,,,7561.40771484375,,,7570.13916015625,,,33070154491
2020-04-27,4786.98681640625,2503.802001953125,7795.60107421875,4960.0,2660.0,7795.60107421875,5020.0,2700.0,7795.60107421875,4855.0,2610.0,7679.4189453125,4940.0,2680.0,7679.4189453125,151103500.0,182608400.0,36162144725
2020-04-28,4661.521484375,2437.912841796875,7807.05859375,4830.0,2590.0,7807.05859375,4975.0,2690.0,7814.52734375,4805.0,2570.0,7730.806640625,4960.0,2680.0,7796.97021484375,180488000.0,268296100.0,33187959921
2020-04-29,4680.82373046875,2428.499755859375,8801.0380859375,4850.0,2580.0,8801.0380859375,4850.0,2620.0,8871.75390625,4800.0,2560.0,7786.04931640625,4825.0,2600.0,7806.71240234375,121161000.0,209136400.0,60201052203
2020-04-30,4989.662109375,2569.691650390625,8658.5537109375,5170.0,2730.0,8658.5537109375,5250.0,2740.0,9440.650390625,4880.0,2610.0,8533.255859375,4880.0,2620.0,8797.669921875,174081000.0,432073900.0,66964629541
2020-05-01,,,8864.7666015625,,,8864.7666015625,,,9048.0234375,,,8667.763671875,,,8672.7822265625,,,44068389997
2020-05-02,,,8988.5966796875,,,8988.5966796875,,,9007.1875,,,8811.3662109375,,,8869.0576171875,,,40134388683
2020-05-03,,,8897.46875,,,8897.46875,,,9167.78125,,,8830.9716796875,,,8983.6142578125,,,47101785174
2020-05-04,5037.91796875,2475.563720703125,8912.654296875,5220.0,2630.0,8912.654296875,5300.0,2680.0,8956.90625,5000.0,2600.0,8645.0244140625,5150.0,2670.0,8895.7451171875,114497500.0,200608900.0,45718796276
2020-05-05,5100.650390625,2475.563720703125,9003.0703125,5285.0,2630.0,9003.0703125,5340.0,2680.0,9062.4150390625,5200.0,2610.0,8856.8271484375,5220.0,2630.0,8912.83203125,118643500.0,184761500.0,43148462663
2020-05-06,5168.208984375,2466.151123046875,9268.76171875,5355.0,2620.0,9268.76171875,5370.0,2650.0,9411.4677734375,5300.0,2600.0,8966.7060546875,5315.0,2630.0,9007.44140625,86395500.0,173052900.0,49371886931
2020-05-07,,,9951.5185546875,,,9951.5185546875,,,9992.6640625,,,9138.322265625,,,9261.8955078125,,,61112700562
2020-05-08,5062.0458984375,2437.912841796875,9842.666015625,5245.0,2590.0,9842.666015625,5400.0,2660.0,9996.7431640625,5150.0,2580.0,9767.1728515625,5345.0,2640.0,9936.162109375,123028000.0,205764900.0,51780748042
2020-05-09,,,9593.896484375,,,9593.896484375,,,9913.86328125,,,9580.64453125,,,9840.90625,,,46566121841
2020-05-10,,,8756.4306640625,,,8756.4306640625,,,9595.5810546875,,,8395.107421875,,,9591.1689453125,,,63325279337
2020-05-11,5110.30126953125,2466.151123046875,8601.7958984375,5295.0,2620.0,8601.7958984375,5325.0,2640.0,9033.470703125,5245.0,2600.0,8374.3232421875,5245.0,2630.0,8755.53515625,40615500.0,154599200.0,57119858802
2020-05-12,5037.91796875,2343.78466796875,8804.4775390625,5220.0,2490.0,8804.4775390625,5340.0,2630.0,8949.8984375,5030.0,2470.0,8569.6435546875,5340.0,2620.0,8610.3857421875,118660000.0,368672700.0,42142717533
2020-05-13,4931.75439453125,2324.959228515625,9269.9873046875,5110.0,2470.0,9269.9873046875,5170.0,2520.0,9317.87890625,5085.0,2440.0,8805.3876953125,5160.0,2460.0,8805.3876953125,94973000.0,338592200.0,45558144023
2020-05-14,4748.38232421875,2212.005615234375,9733.7216796875,4920.0,2350.0,9733.7216796875,5110.0,2480.0,9793.2685546875,4905.0,2330.0,9255.03515625,5070.0,2440.0,9271.3291015625,131268000.0,470265100.0,56426907637
2020-05-15,4618.0908203125,2108.465087890625,9328.197265625,4785.0,2240.0,9328.197265625,4995.0,2400.0,9755.828125,4680.0,2210.0,9261.3984375,4920.0,2380.0,9734.291015625,205790000.0,594658300.0,48158802327
2020-05-16,,,9377.013671875,,,9377.013671875,,,9564.205078125,,,9260.6943359375,,,9333.240234375,,,36164766408
2020-05-17,,,9670.7392578125,,,9670.7392578125,,,9823.001953125,,,9349.5458984375,,,9374.9296875,,,40084250663
2020-05-18,4598.7890625,2042.5755615234375,9726.5751953125,4765.0,2170.0,9726.5751953125,4845.0,2270.0,9906.0302734375,4750.0,2160.0,9570.359375,4800.0,2250.0,9675.6953125,139997500.0,455462600.0,41827139896
2020-05-19,4516.75390625,2230.83154296875,9729.0380859375,4680.0,2370.0,9729.0380859375,4960.0,2420.0,9836.0478515625,4680.0,2250.0,9539.6240234375,4840.0,2250.0,9727.0634765625,128504500.0,531310100.0,39254288955
2020-05-20,4598.7890625,2334.3720703125,9522.9814453125,4765.0,2480.0,9522.9814453125,4800.0,2500.0,9804.7939453125,4690.0,2320.0,9447.201171875,4720.0,2360.0,9725.3291015625,119158000.0,394395900.0,36546239703
2020-05-21,,,9081.76171875,,,9081.76171875,,,9555.2421875,,,8869.9306640625,,,9522.740234375,,,39326160532
2020-05-22,,,9182.5771484375,,,9182.5771484375,,,9232.9365234375,,,9008.638671875,,,9080.3349609375,,,29810773699
2020-05-23,,,9209.287109375,,,9209.287109375,,,9302.501953125,,,9118.1083984375,,,9185.0625,,,27727866812
2020-05-24,,,8790.3681640625,,,8790.3681640625,,,9288.404296875,,,8787.2509765625,,,9212.283203125,,,32518803300
2020-05-25,,,8906.9345703125,,,8906.9345703125,,,8951.005859375,,,8719.66796875,,,8786.107421875,,,31288157264
2020-05-26,4796.63818359375,2372.023193359375,8835.052734375,4970.0,2520.0,8835.052734375,5000.0,2550.0,8991.9677734375,4775.0,2470.0,8757.2939453125,4775.0,2550.0,8909.5859375,176076500.0,404097300.0,29584186947
2020-05-27,4791.8125,2475.563720703125,9181.017578125,4965.0,2630.0,9181.017578125,5000.0,2630.0,9203.3203125,4855.0,2520.0,8834.1572265625,4970.0,2540.0,8837.380859375,151753500.0,432813000.0,32740536902
2020-05-28,5110.30126953125,2569.691650390625,9525.7509765625,5295.0,2730.0,9525.7509765625,5320.0,2780.0,9546.3193359375,5000.0,2640.0,9148.45703125,5000.0,2640.0,9184.9453125,229233000.0,453391300.0,34367073114
2020-05-29,5008.96484375,2776.77294921875,9439.1240234375,5190.0,2950.0,9439.1240234375,5295.0,2950.0,9573.6669921875,5190.0,2700.0,9379.3388671875,5295.0,2700.0,9528.35546875,399414000.0,872607300.0,32896642044
2020-05-30,,,9700.4140625,,,9700.4140625,,,9704.0302734375,,,9366.7294921875,,,9438.9140625,,,32722975141
2020-05-31,,,9461.05859375,,,9461.05859375,,,9700.34375,,,9432.296875,,,9700.10546875,,,27773290299
2020-06-01,,,10167.2685546875,,,10167.2685546875,,,10199.5654296875,,,9450.8994140625,,,9463.60546875,,,35198901068
2020-06-02,5173.03466796875,2993.267333984375,9529.8037109375,5360.0,3180.0,9529.8037109375,5500.0,3290.0,10182.3408203125,5240.0,2950.0,9460.5712890625,5260.0,2950.0,10162.9736328125,181369500.0,467460800.0,39137252109
2020-06-03,5578.3837890625,2917.965087890625,9656.7177734375,5780.0,3100.0,9656.7177734375,5780.0,3280.0,9682.859375,5400.0,3010.0,9471.8466796875,5410.0,3200.0,9533.7607421875,279673500.0,438099000.0,25007459262
2020-06-04,5588.03515625,2880.31396484375,9800.63671875,5790.0,3060.0,9800.63671875,5990.0,3200.0,9887.6103515625,5600.0,3030.0,9525.2470703125,5780.0,3120.0,9655.8544921875,236158500.0,250143200.0,25921805072
2020-06-05,5525.30224609375,2927.3779296875,9665.533203125,5725.0,3110.0,9665.533203125,5855.0,3130.0,9869.2373046875,5585.0,2960.0,9663.216796875,5790.0,3070.0,9800.2158203125,88157500.0,267393400.0,23509628646
2020-06-06,,,9653.6796875,,,9653.6796875,,,9773.431640625,,,9591.0244140625,,,9664.904296875,,,20438419222
2020-06-07,,,9758.8525390625,,,9758.8525390625,,,9768.498046875,,,9458.150390625,,,9653.0029296875,,,25015250846
2020-06-08,5694.19775390625,3106.220703125,9771.4892578125,5900.0,3300.0,9771.4892578125,5925.0,3370.0,9782.306640625,5755.0,3170.0,9675.8857421875,5755.0,3180.0,9760.0634765625,173557500.0,384332100.0,21486346312
2020-06-09,5602.51220703125,3021.505615234375,9795.7001953125,5805.0,3210.0,9795.7001953125,5995.0,3360.0,9836.369140625,5795.0,3210.0,9664.7197265625,5940.0,3350.0,9774.3603515625,100110000.0,254497400.0,23717842783
2020-06-10,5597.68701171875,2852.07568359375,9870.0947265625,5800.0,3030.0,9870.0947265625,5865.0,3180.0,9908.896484375,5595.0,3000.0,9728.291015625,5800.0,3180.0,9794.119140625,115382500.0,443231300.0,25706567601
2020-06-11,5481.8720703125,2795.598876953125,9321.78125,5680.0,2970.0,9321.78125,5810.0,3130.0,9938.2978515625,5605.0,2900.0,9263.0693359375,5750.0,3130.0,9870.078125,85187500.0,372347500.0,30247143440
2020-06-12,5472.2216796875,2852.07568359375,9480.84375,5670.0,3030.0,9480.84375,5680.0,3040.0,9540.4658203125,5480.0,2800.0,9285.8515625,5680.0,2900.0,9320.6904296875,96044000.0,472128400.0,22610564515
2020-06-13,,,9475.27734375,,,9475.27734375,,,9493.2119140625,,,9396.009765625,,,9480.7353515625,,,17564322315
2020-06-14,,,9386.7880859375,,,9386.7880859375,,,9482.2705078125,,,9347.59375,,,9477.5537109375,,,18991732746
2020-06-15,5308.15087890625,2729.709228515625,9450.7021484375,5500.0,2900.0,9450.7021484375,5710.0,3050.0,9504.8603515625,5500.0,2890.0,8990.17578125,5680.0,3040.0,9386.03515625,100844500.0,230766700.0,26699704768
2020-06-16,5559.08154296875,2946.203369140625,9538.0244140625,5760.0,3130.0,9538.0244140625,5795.0,3150.0,9579.4306640625,5580.0,2960.0,9400.4453125,5580.0,2970.0,9454.2666015625,91518500.0,338682000.0,21565537209
2020-06-17,5520.4765625,2917.965087890625,9480.2548828125,5720.0,3100.0,9480.2548828125,5800.0,3200.0,9540.4228515625,5680.0,3080.0,9327.33984375,5800.0,3200.0,9533.7841796875,79800000.0,218180800.0,20177709879
2020-06-18,5390.185546875,2870.901123046875,9411.8408203125,5585.0,3050.0,9411.8408203125,5740.0,3120.0,9482.7822265625,5585.0,3040.0,9328.3955078125,5720.0,3050.0,9481.5673828125,68032000.0,130942600.0,17770083003
2020-06-19,5380.5341796875,2917.965087890625,9288.0185546875,5575.0,3100.0,9288.0185546875,5650.0,3110.0,9440.8759765625,5545.0,3060.0,9274.2958984375,5600.0,3080.0,9410.2939453125,110071000.0,166969600.0,19632223107
2020-06-20,,,9332.3408203125,,,9332.3408203125,,,9394.9716796875,,,9247.3798828125,,,9290.9599609375,,,17130541557
2020-06-21,,,9303.6298828125,,,9303.6298828125,,,9401.107421875,,,9300.4306640625,,,9330.9267578125,,,15324301169
2020-06-22,5346.755859375,2880.31396484375,9648.7177734375,5540.0,3060.0,9648.7177734375,5660.0,3110.0,9655.0732421875,5530.0,3030.0,9296.8720703125,5595.0,3100.0,9300.9150390625,51590500.0,95377000.0,21104009514
2020-06-23,5423.96484375,2833.249755859375,9629.658203125,5620.0,3010.0,9629.658203125,5660.0,3060.0,9670.541015625,5520.0,2980.0,9547.2470703125,5570.0,3020.0,9644.076171875,69954000.0,171421500.0,17006433272
2020-06-24,5506.0,2936.79052734375,9313.6103515625,5705.0,3120.0,9313.6103515625,5760.0,3140.0,9680.3671875,5640.0,3010.0,9278.2333984375,5650.0,3050.0,9632.1494140625,57333000.0,308484300.0,18961716076
2020-06-25,5525.30224609375,2880.31396484375,9264.8134765625,5725.0,3060.0,9264.8134765625,5745.0,3110.0,9340.1611328125,5640.0,3040.0,9095.32421875,5700.0,3100.0,9314.126953125,51415000.0,158209300.0,18616048626
2020-06-26,5448.0927734375,2852.07568359375,9162.91796875,5645.0,3030.0,9162.91796875,5760.0,3120.0,9310.5166015625,5640.0,3020.0,9101.73828125,5720.0,3100.0,9260.9951171875,57467500.0,147306200.0,18341465837
2020-06-27,,,9045.390625,,,9045.390625,,,9207.810546875,,,8998.216796875,,,9167.82421875,,,17273093144
2020-06-28,,,9143.58203125,,,9143.58203125,,,9197.546875,,,8975.525390625,,,9048.4609375,,,14560870760
2020-06-29,5477.046875,2861.48828125,9190.8544921875,5675.0,3040.0,9190.8544921875,5695.0,3060.0,9237.5732421875,5585.0,2980.0,9041.8759765625,5640.0,3040.0,9140.029296875,48796500.0,118809900.0,16460547078
2020-06-30,5496.3486328125,2852.07568359375,9137.9931640625,5695.0,3030.0,9137.9931640625,5740.0,3110.0,9217.8359375,5660.0,3030.0,9084.837890625,5700.0,3070.0,9185.5810546875,74474000.0,134014700.0,15735797744
2020-07-01,5597.68701171875,2880.31396484375,9228.3251953125,5800.0,3060.0,9228.3251953125,5800.0,3070.0,9309.7548828125,5675.0,3030.0,9104.7353515625,5700.0,3040.0,9145.9853515625,63959000.0,101290700.0,15971550355
2020-07-02,5665.24462890625,2880.31396484375,9123.41015625,5870.0,3060.0,9123.41015625,5870.0,3090.0,9274.962890625,5760.0,3040.0,9036.623046875,5775.0,3090.0,9231.1396484375,75585500.0,169484600.0,16338916796
2020-07-03,5665.24462890625,2870.901123046875,9087.3037109375,5870.0,3050.0,9087.3037109375,5905.0,3090.0,9202.3447265625,5840.0,3040.0,9058.794921875,5870.0,3060.0,9124.8427734375,52219000.0,49472800.0,13078970999
2020-07-04,,,9132.48828125,,,9132.48828125,,,9183.2958984375,,,9053.6298828125,,,9084.2333984375,,,12290528515
2020-07-05,,,9073.9423828125,,,9073.9423828125,,,9162.18359375,,,8977.015625,,,9126.0908203125,,,12903406143
2020-07-06,5727.9775390625,2861.48828125,9375.474609375,5935.0,3040.0,9375.474609375,5935.0,3100.0,9375.474609375,5850.0,3030.0,9058.6640625,5860.0,3070.0,9072.849609375,67800000.0,134677700.0,17889263252
2020-07-07,5781.05859375,2852.07568359375,9252.27734375,5990.0,3030.0,9252.27734375,5995.0,3080.0,9360.6171875,5900.0,3030.0,9201.8154296875,5940.0,3070.0,9349.1611328125,74168000.0,207371700.0,13839652595
2020-07-08,5983.73388671875,3002.68017578125,9428.3330078125,6200.0,3190.0,9428.3330078125,6265.0,3200.0,9450.3359375,5980.0,3030.0,9249.5,5990.0,3040.0,9253.0205078125,106444500.0,339667600.0,19702359883
